日期,农历,节气,节气2,干支,年柱,月柱,日柱,子（23-1）,丑(1-3),寅(3-5),卯(5-7),辰(7-9),巳(9-11),午(11-13),未(13-15),申(15-17),酉(17-19),戌(19-21),亥(21-23)
2047-04-29,丁卯年四月初五,谷雨,距离立夏还有6天,丁卯年　甲辰月　癸亥日,丁卯,甲辰,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-04-30,丁卯年四月初六,谷雨,距离立夏还有5天,丁卯年　甲辰月　甲子日,丁卯,甲辰,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-01,丁卯年四月初七,谷雨,距离立夏还有4天,丁卯年　甲辰月　乙丑日,丁卯,甲辰,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-05-02,丁卯年四月初八,谷雨,距离立夏还有3天,丁卯年　甲辰月　丙寅日,丁卯,甲辰,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-05-03,丁卯年四月初九,谷雨,距离立夏还有2天,丁卯年　甲辰月　丁卯日,丁卯,甲辰,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-05-04,丁卯年四月初十,谷雨,距离立夏还有1天,丁卯年　甲辰月　戊辰日,丁卯,甲辰,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-05-05,丁卯年四月十一,立夏,距离小满还有16天,丁卯年　乙巳月　己巳日,丁卯,乙巳,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-06,丁卯年四月十二,立夏,距离小满还有15天,丁卯年　乙巳月　庚午日,丁卯,乙巳,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-05-07,丁卯年四月十三,立夏,距离小满还有14天,丁卯年　乙巳月　辛未日,丁卯,乙巳,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-05-08,丁卯年四月十四,立夏,距离小满还有13天,丁卯年　乙巳月　壬申日,丁卯,乙巳,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-05-09,丁卯年四月十五,立夏,距离小满还有12天,丁卯年　乙巳月　癸酉日,丁卯,乙巳,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-05-10,丁卯年四月十六,立夏,距离小满还有11天,丁卯年　乙巳月　甲戌日,丁卯,乙巳,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-11,丁卯年四月十七,立夏,距离小满还有10天,丁卯年　乙巳月　乙亥日,丁卯,乙巳,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-05-12,丁卯年四月十八,立夏,距离小满还有9天,丁卯年　乙巳月　丙子日,丁卯,乙巳,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-05-13,丁卯年四月十九,立夏,距离小满还有8天,丁卯年　乙巳月　丁丑日,丁卯,乙巳,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-05-14,丁卯年四月二十,立夏,距离小满还有7天,丁卯年　乙巳月　戊寅日,丁卯,乙巳,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-05-15,丁卯年四月廿一,立夏,距离小满还有6天,丁卯年　乙巳月　己卯日,丁卯,乙巳,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-16,丁卯年四月廿二,立夏,距离小满还有5天,丁卯年　乙巳月　庚辰日,丁卯,乙巳,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-05-17,丁卯年四月廿三,立夏,距离小满还有4天,丁卯年　乙巳月　辛巳日,丁卯,乙巳,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-05-18,丁卯年四月廿四,立夏,距离小满还有3天,丁卯年　乙巳月　壬午日,丁卯,乙巳,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-05-19,丁卯年四月廿五,立夏,距离小满还有2天,丁卯年　乙巳月　癸未日,丁卯,乙巳,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-05-20,丁卯年四月廿六,立夏,距离小满还有1天,丁卯年　乙巳月　甲申日,丁卯,乙巳,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-21,丁卯年四月廿七,小满,距离芒种还有16天,丁卯年　乙巳月　乙酉日,丁卯,乙巳,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-05-22,丁卯年四月廿八,小满,距离芒种还有15天,丁卯年　乙巳月　丙戌日,丁卯,乙巳,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-05-23,丁卯年四月廿九,小满,距离芒种还有14天,丁卯年　乙巳月　丁亥日,丁卯,乙巳,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-05-24,丁卯年四月三十,小满,距离芒种还有13天,丁卯年　乙巳月　戊子日,丁卯,乙巳,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-05-25,丁卯年五月初一,小满,距离芒种还有12天,丁卯年　乙巳月　己丑日,丁卯,乙巳,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-26,丁卯年五月初二,小满,距离芒种还有11天,丁卯年　乙巳月　庚寅日,丁卯,乙巳,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-05-27,丁卯年五月初三,小满,距离芒种还有10天,丁卯年　乙巳月　辛卯日,丁卯,乙巳,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-05-28,丁卯年五月初四,小满,距离芒种还有9天,丁卯年　乙巳月　壬辰日,丁卯,乙巳,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-05-29,丁卯年五月初五,小满,距离芒种还有8天,丁卯年　乙巳月　癸巳日,丁卯,乙巳,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-05-30,丁卯年五月初六,小满,距离芒种还有7天,丁卯年　乙巳月　甲午日,丁卯,乙巳,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-05-31,丁卯年五月初七,小满,距离芒种还有6天,丁卯年　乙巳月　乙未日,丁卯,乙巳,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-06-01,丁卯年五月初八,小满,距离芒种还有5天,丁卯年　乙巳月　丙申日,丁卯,乙巳,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-06-02,丁卯年五月初九,小满,距离芒种还有4天,丁卯年　乙巳月　丁酉日,丁卯,乙巳,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-06-03,丁卯年五月初十,小满,距离芒种还有3天,丁卯年　乙巳月　戊戌日,丁卯,乙巳,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-06-04,丁卯年五月十一,小满,距离芒种还有2天,丁卯年　乙巳月　己亥日,丁卯,乙巳,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-06-05,丁卯年五月十二,小满,距离芒种还有1天,丁卯年　乙巳月　庚子日,丁卯,乙巳,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-06-06,丁卯年五月十三,芒种,距离夏至还有15天,丁卯年　丙午月　辛丑日,丁卯,丙午,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-06-07,丁卯年五月十四,芒种,距离夏至还有14天,丁卯年　丙午月　壬寅日,丁卯,丙午,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-06-08,丁卯年五月十五,芒种,距离夏至还有13天,丁卯年　丙午月　癸卯日,丁卯,丙午,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-06-09,丁卯年五月十六,芒种,距离夏至还有12天,丁卯年　丙午月　甲辰日,丁卯,丙午,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-06-10,丁卯年五月十七,芒种,距离夏至还有11天,丁卯年　丙午月　乙巳日,丁卯,丙午,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-06-11,丁卯年五月十八,芒种,距离夏至还有10天,丁卯年　丙午月　丙午日,丁卯,丙午,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-06-12,丁卯年五月十九,芒种,距离夏至还有9天,丁卯年　丙午月　丁未日,丁卯,丙午,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-06-13,丁卯年五月二十,芒种,距离夏至还有8天,丁卯年　丙午月　戊申日,丁卯,丙午,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-06-14,丁卯年五月廿一,芒种,距离夏至还有7天,丁卯年　丙午月　己酉日,丁卯,丙午,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-06-15,丁卯年五月廿二,芒种,距离夏至还有6天,丁卯年　丙午月　庚戌日,丁卯,丙午,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-06-16,丁卯年五月廿三,芒种,距离夏至还有5天,丁卯年　丙午月　辛亥日,丁卯,丙午,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-06-17,丁卯年五月廿四,芒种,距离夏至还有4天,丁卯年　丙午月　壬子日,丁卯,丙午,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-06-18,丁卯年五月廿五,芒种,距离夏至还有3天,丁卯年　丙午月　癸丑日,丁卯,丙午,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-06-19,丁卯年五月廿六,芒种,距离夏至还有2天,丁卯年　丙午月　甲寅日,丁卯,丙午,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-06-20,丁卯年五月廿七,芒种,距离夏至还有1天,丁卯年　丙午月　乙卯日,丁卯,丙午,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-06-21,丁卯年五月廿八,夏至,距离小暑还有16天,丁卯年　丙午月　丙辰日,丁卯,丙午,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-06-22,丁卯年五月廿九,夏至,距离小暑还有15天,丁卯年　丙午月　丁巳日,丁卯,丙午,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-06-23,丁卯年(闰)五月初一,夏至,距离小暑还有14天,丁卯年　丙午月　戊午日,丁卯,丙午,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-06-24,丁卯年(闰)五月初二,夏至,距离小暑还有13天,丁卯年　丙午月　己未日,丁卯,丙午,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-06-25,丁卯年(闰)五月初三,夏至,距离小暑还有12天,丁卯年　丙午月　庚申日,丁卯,丙午,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-06-26,丁卯年(闰)五月初四,夏至,距离小暑还有11天,丁卯年　丙午月　辛酉日,丁卯,丙午,辛酉,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-06-27,丁卯年(闰)五月初五,夏至,距离小暑还有10天,丁卯年　丙午月　壬戌日,丁卯,丙午,壬戌,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-06-28,丁卯年(闰)五月初六,夏至,距离小暑还有9天,丁卯年　丙午月　癸亥日,丁卯,丙午,癸亥,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-06-29,丁卯年(闰)五月初七,夏至,距离小暑还有8天,丁卯年　丙午月　甲子日,丁卯,丙午,甲子,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-06-30,丁卯年(闰)五月初八,夏至,距离小暑还有7天,丁卯年　丙午月　乙丑日,丁卯,丙午,乙丑,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-01,丁卯年(闰)五月初九,夏至,距离小暑还有6天,丁卯年　丙午月　丙寅日,丁卯,丙午,丙寅,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-07-02,丁卯年(闰)五月初十,夏至,距离小暑还有5天,丁卯年　丙午月　丁卯日,丁卯,丙午,丁卯,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-07-03,丁卯年(闰)五月十一,夏至,距离小暑还有4天,丁卯年　丙午月　戊辰日,丁卯,丙午,戊辰,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-07-04,丁卯年(闰)五月十二,夏至,距离小暑还有3天,丁卯年　丙午月　己巳日,丁卯,丙午,己巳,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-07-05,丁卯年(闰)五月十三,夏至,距离小暑还有2天,丁卯年　丙午月　庚午日,丁卯,丙午,庚午,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-06,丁卯年(闰)五月十四,夏至,距离小暑还有1天,丁卯年　丙午月　辛未日,丁卯,丙午,辛未,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-07-07,丁卯年(闰)五月十五,小暑,距离大暑还有16天,丁卯年　丁未月　壬申日,丁卯,丁未,壬申,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-07-08,丁卯年(闰)五月十六,小暑,距离大暑还有15天,丁卯年　丁未月　癸酉日,丁卯,丁未,癸酉,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-07-09,丁卯年(闰)五月十七,小暑,距离大暑还有14天,丁卯年　丁未月　甲戌日,丁卯,丁未,甲戌,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-07-10,丁卯年(闰)五月十八,小暑,距离大暑还有13天,丁卯年　丁未月　乙亥日,丁卯,丁未,乙亥,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-11,丁卯年(闰)五月十九,小暑,距离大暑还有12天,丁卯年　丁未月　丙子日,丁卯,丁未,丙子,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-07-12,丁卯年(闰)五月二十,小暑,距离大暑还有11天,丁卯年　丁未月　丁丑日,丁卯,丁未,丁丑,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-07-13,丁卯年(闰)五月廿一,小暑,距离大暑还有10天,丁卯年　丁未月　戊寅日,丁卯,丁未,戊寅,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-07-14,丁卯年(闰)五月廿二,小暑,距离大暑还有9天,丁卯年　丁未月　己卯日,丁卯,丁未,己卯,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-07-15,丁卯年(闰)五月廿三,小暑,距离大暑还有8天,丁卯年　丁未月　庚辰日,丁卯,丁未,庚辰,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-16,丁卯年(闰)五月廿四,小暑,距离大暑还有7天,丁卯年　丁未月　辛巳日,丁卯,丁未,辛巳,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-07-17,丁卯年(闰)五月廿五,小暑,距离大暑还有6天,丁卯年　丁未月　壬午日,丁卯,丁未,壬午,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-07-18,丁卯年(闰)五月廿六,小暑,距离大暑还有5天,丁卯年　丁未月　癸未日,丁卯,丁未,癸未,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-07-19,丁卯年(闰)五月廿七,小暑,距离大暑还有4天,丁卯年　丁未月　甲申日,丁卯,丁未,甲申,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-07-20,丁卯年(闰)五月廿八,小暑,距离大暑还有3天,丁卯年　丁未月　乙酉日,丁卯,丁未,乙酉,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-21,丁卯年(闰)五月廿九,小暑,距离大暑还有2天,丁卯年　丁未月　丙戌日,丁卯,丁未,丙戌,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-07-22,丁卯年(闰)五月三十,小暑,距离大暑还有1天,丁卯年　丁未月　丁亥日,丁卯,丁未,丁亥,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-07-23,丁卯年六月初一,大暑,距离立秋还有15天,丁卯年　丁未月　戊子日,丁卯,丁未,戊子,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-07-24,丁卯年六月初二,大暑,距离立秋还有14天,丁卯年　丁未月　己丑日,丁卯,丁未,己丑,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-07-25,丁卯年六月初三,大暑,距离立秋还有13天,丁卯年　丁未月　庚寅日,丁卯,丁未,庚寅,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-26,丁卯年六月初四,大暑,距离立秋还有12天,丁卯年　丁未月　辛卯日,丁卯,丁未,辛卯,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-07-27,丁卯年六月初五,大暑,距离立秋还有11天,丁卯年　丁未月　壬辰日,丁卯,丁未,壬辰,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-07-28,丁卯年六月初六,大暑,距离立秋还有10天,丁卯年　丁未月　癸巳日,丁卯,丁未,癸巳,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-07-29,丁卯年六月初七,大暑,距离立秋还有9天,丁卯年　丁未月　甲午日,丁卯,丁未,甲午,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-07-30,丁卯年六月初八,大暑,距离立秋还有8天,丁卯年　丁未月　乙未日,丁卯,丁未,乙未,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-07-31,丁卯年六月初九,大暑,距离立秋还有7天,丁卯年　丁未月　丙申日,丁卯,丁未,丙申,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-08-01,丁卯年六月初十,大暑,距离立秋还有6天,丁卯年　丁未月　丁酉日,丁卯,丁未,丁酉,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-08-02,丁卯年六月十一,大暑,距离立秋还有5天,丁卯年　丁未月　戊戌日,丁卯,丁未,戊戌,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-08-03,丁卯年六月十二,大暑,距离立秋还有4天,丁卯年　丁未月　己亥日,丁卯,丁未,己亥,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-08-04,丁卯年六月十三,大暑,距离立秋还有3天,丁卯年　丁未月　庚子日,丁卯,丁未,庚子,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-08-05,丁卯年六月十四,大暑,距离立秋还有2天,丁卯年　丁未月　辛丑日,丁卯,丁未,辛丑,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-08-06,丁卯年六月十五,大暑,距离立秋还有1天,丁卯年　丁未月　壬寅日,丁卯,丁未,壬寅,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-08-07,丁卯年六月十六,立秋,距离处暑还有16天,丁卯年　戊申月　癸卯日,丁卯,戊申,癸卯,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-08-08,丁卯年六月十七,立秋,距离处暑还有15天,丁卯年　戊申月　甲辰日,丁卯,戊申,甲辰,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-08-09,丁卯年六月十八,立秋,距离处暑还有14天,丁卯年　戊申月　乙巳日,丁卯,戊申,乙巳,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-08-10,丁卯年六月十九,立秋,距离处暑还有13天,丁卯年　戊申月　丙午日,丁卯,戊申,丙午,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-08-11,丁卯年六月二十,立秋,距离处暑还有12天,丁卯年　戊申月　丁未日,丁卯,戊申,丁未,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-08-12,丁卯年六月廿一,立秋,距离处暑还有11天,丁卯年　戊申月　戊申日,丁卯,戊申,戊申,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-08-13,丁卯年六月廿二,立秋,距离处暑还有10天,丁卯年　戊申月　己酉日,丁卯,戊申,己酉,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-08-14,丁卯年六月廿三,立秋,距离处暑还有9天,丁卯年　戊申月　庚戌日,丁卯,戊申,庚戌,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-08-15,丁卯年六月廿四,立秋,距离处暑还有8天,丁卯年　戊申月　辛亥日,丁卯,戊申,辛亥,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-08-16,丁卯年六月廿五,立秋,距离处暑还有7天,丁卯年　戊申月　壬子日,丁卯,戊申,壬子,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-08-17,丁卯年六月廿六,立秋,距离处暑还有6天,丁卯年　戊申月　癸丑日,丁卯,戊申,癸丑,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-08-18,丁卯年六月廿七,立秋,距离处暑还有5天,丁卯年　戊申月　甲寅日,丁卯,戊申,甲寅,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-08-19,丁卯年六月廿八,立秋,距离处暑还有4天,丁卯年　戊申月　乙卯日,丁卯,戊申,乙卯,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
2047-08-20,丁卯年六月廿九,立秋,距离处暑还有3天,丁卯年　戊申月　丙辰日,丁卯,戊申,丙辰,戊子,己丑,庚寅,辛卯,壬辰,癸巳,甲午,乙未,丙申,丁酉,戊戌,己亥
2047-08-21,丁卯年七月初一,立秋,距离处暑还有2天,丁卯年　戊申月　丁巳日,丁卯,戊申,丁巳,庚子,辛丑,壬寅,癸卯,甲辰,乙巳,丙午,丁未,戊申,己酉,庚戌,辛亥
2047-08-22,丁卯年七月初二,立秋,距离处暑还有1天,丁卯年　戊申月　戊午日,丁卯,戊申,戊午,壬子,癸丑,甲寅,乙卯,丙辰,丁巳,戊午,己未,庚申,辛酉,壬戌,癸亥
2047-08-23,丁卯年七月初三,处暑,距离白露还有16天,丁卯年　戊申月　己未日,丁卯,戊申,己未,甲子,乙丑,丙寅,丁卯,戊辰,己巳,庚午,辛未,壬申,癸酉,甲戌,乙亥
2047-08-24,丁卯年七月初四,处暑,距离白露还有15天,丁卯年　戊申月　庚申日,丁卯,戊申,庚申,丙子,丁丑,戊寅,己卯,庚辰,辛巳,壬午,癸未,甲申,乙酉,丙戌,丁亥
